Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
16856,53,2,323.09000000000003,3,3,2,332,Potential Loyalists
16857,78,1,352.8,2,2,2,222,At Risk
16858,4,10,4292.59,5,5,5,555,Best Customers
16859,52,5,1184.6,3,4,4,344,Loyal Customers
16860,88,3,1610.62,2,4,4,244,Loyal Customers
16861,26,3,772.83,4,4,3,443,Loyal Customers
16862,183,4,662.33,1,4,3,143,Loyal Customers
16863,2,2,495.72,5,3,2,532,Potential Loyalists
16864,70,2,409.25,3,3,2,332,Potential Loyalists
16865,37,1,130.95,3,2,1,321,Others
16867,325,1,76.74000000000001,1,2,1,121,At Risk
16868,30,3,384.56,4,4,2,442,Potential Loyalists
16870,105,1,450.15999999999997,2,2,2,222,At Risk
16872,63,3,533.11,3,4,3,343,Loyal Customers
16873,65,6,7493.77,3,5,5,355,Loyal Customers
16874,15,1,209.89000000000001,5,2,1,521,Others
16875,73,6,2139.0,2,5,5,255,Loyal Customers
16876,39,1,136.01,3,2,1,321,Others
16880,129,1,321.78,2,2,2,222,At Risk
16883,7,18,2101.61,5,5,4,554,Best Customers
16884,192,2,641.13,1,3,3,133,Others
16885,21,1,232.94,4,2,1,421,Others
16886,92,1,134.0,2,2,1,221,At Risk
16887,36,2,465.84000000000003,4,3,2,432,Potential Loyalists
16888,36,3,434.2,4,4,2,442,Potential Loyalists
16889,33,3,947.98,4,4,3,443,Loyal Customers
16890,112,3,277.91,2,4,2,242,Others
16891,7,7,1202.77,5,5,4,554,Best Customers
16892,190,2,236.56,1,3,1,131,Others
16893,2,2,249.47,5,3,2,532,Potential Loyalists
16894,138,3,1306.96,2,4,4,244,Loyal Customers
16895,74,4,900.63,2,4,3,243,Loyal Customers
16896,191,1,103.95,1,2,1,121,At Risk
16898,4,3,496.26,5,4,2,542,Potential Loyalists
16899,14,2,424.71000000000004,5,3,2,532,Potential Loyalists
16901,365,1,204.26,1,2,1,121,At Risk
16903,16,2,678.55,4,3,3,433,Potential Loyalists
16904,3,7,1360.31,5,5,4,554,Best Customers
16905,7,11,1921.07,5,5,4,554,Best Customers
16906,64,3,850.48,3,4,3,343,Loyal Customers
16907,1,5,722.0500000000001,5,4,3,543,Loyal Customers
16908,358,1,252.59,1,2,2,122,At Risk
16911,271,2,255.25,1,3,2,132,Others
16912,57,4,1904.93,3,4,4,344,Loyal Customers
16913,287,2,310.46999999999997,1,3,2,132,Others
16915,22,5,921.5,4,4,3,443,Loyal Customers
16916,8,3,530.14,5,4,3,543,Loyal Customers
16917,268,1,1460.3600000000001,1,2,4,124,At Risk
16918,58,10,2137.72,3,5,5,355,Loyal Customers
16919,4,14,2515.76,5,5,5,555,Best Customers
16920,47,1,355.45,3,2,2,322,Others
16921,78,2,255.03,2,3,2,232,Others
16922,208,1,611.08,1,2,3,123,At Risk
16923,11,13,6088.05,5,5,5,555,Best Customers
16925,176,1,125.65,2,2,1,221,At Risk
16926,7,5,1169.6100000000001,5,4,4,544,Best Customers
16928,9,10,1107.58,5,5,4,554,Best Customers
16931,5,3,629.4,5,4,3,543,Loyal Customers
16932,59,2,262.32,3,3,2,332,Potential Loyalists
16933,25,7,2536.07,4,5,5,455,Best Customers
16934,19,4,1152.1100000000001,4,4,4,444,Best Customers
16935,17,3,530.86,4,4,3,443,Loyal Customers
16936,21,1,286.39,4,2,2,422,Others
16937,135,1,196.25,2,2,1,221,At Risk
16938,17,5,4283.68,4,4,5,445,Best Customers
16939,124,3,433.85,2,4,2,242,Others
16940,86,5,3377.78,2,4,5,245,Loyal Customers
16941,247,1,33.0,1,2,1,121,At Risk
16944,245,1,101.36,1,2,1,121,At Risk
16945,29,14,4202.66,4,5,5,455,Best Customers
16946,19,5,1222.04,4,4,4,444,Best Customers
16947,98,3,540.23,2,4,3,243,Loyal Customers
16948,65,4,433.75,3,4,2,342,Potential Loyalists
16950,3,8,2527.21,5,5,5,555,Best Customers
16952,77,3,628.22,2,4,3,243,Loyal Customers
16954,15,11,3996.7999999999997,5,5,5,555,Best Customers
16955,4,4,790.74,5,4,3,543,Loyal Customers
16958,71,1,778.49,2,2,3,223,At Risk
16960,26,5,1483.83,4,4,4,444,Best Customers
16961,24,2,560.39,4,3,3,433,Potential Loyalists
16962,45,1,251.04,3,2,2,322,Others
16964,369,2,207.85,1,3,1,131,Others
16970,262,1,71.4,1,2,1,121,At Risk
16972,18,2,749.0,4,3,3,433,Potential Loyalists
16973,22,1,127.0,4,2,1,421,Others
16974,158,2,365.5,2,3,2,232,Others
16975,59,3,926.12,3,4,3,343,Loyal Customers
16977,31,4,496.0,4,4,2,442,Potential Loyalists
16978,302,2,424.55,1,3,2,132,Others
16979,19,3,1007.74,4,4,4,444,Best Customers
16980,64,1,394.37,3,2,2,322,Others
16983,5,5,1748.15,5,4,4,544,Best Customers
16984,40,7,5891.01,3,5,5,355,Loyal Customers
16985,12,13,5459.04,5,5,5,555,Best Customers
16986,81,9,3015.55,2,5,5,255,Loyal Customers
16987,12,4,882.65,5,4,3,543,Loyal Customers
16988,15,1,256.55,5,2,2,522,Others
16990,58,1,165.0,3,2,1,321,Others
16991,57,1,1041.21,3,2,4,324,Others
16992,23,8,3862.19,4,5,5,455,Best Customers
16993,99,2,1950.9499999999998,2,3,4,234,Others
16996,18,3,666.6500000000001,4,4,3,443,Loyal Customers
16998,80,1,107.0,2,2,1,221,At Risk
17000,32,2,406.3,4,3,2,432,Potential Loyalists
17001,12,8,2651.23,5,5,5,555,Best Customers
17002,79,4,1077.82,2,4,4,244,Loyal Customers
17003,38,4,828.21,3,4,3,343,Loyal Customers
17004,28,2,1012.22,4,3,4,434,Potential Loyalists
17005,106,2,622.36,2,3,3,233,Others
17006,28,4,853.49,4,4,3,443,Loyal Customers
17007,73,1,230.17000000000002,2,2,1,221,At Risk
17008,65,1,81.36,3,2,1,321,Others
17009,187,1,242.06,1,2,1,121,At Risk
17011,283,2,400.8,1,3,2,132,Others
17012,361,1,360.61,1,2,2,122,At Risk
17016,212,1,552.4,1,2,3,123,At Risk
17017,1,13,5416.349999999999,5,5,5,555,Best Customers
17018,23,4,1367.6,4,4,4,444,Best Customers
17019,4,8,2687.73,5,5,5,555,Best Customers
17020,178,2,935.62,1,3,3,133,Others
17021,78,6,1182.22,2,5,4,254,Loyal Customers
17022,68,1,189.0,3,2,1,321,Others
17023,53,3,800.18,3,4,3,343,Loyal Customers
17025,9,4,1152.87,5,4,4,544,Best Customers
17026,5,2,54.15,5,3,1,531,Potential Loyalists
17027,82,3,433.07,2,4,2,242,Others
17028,217,3,1593.83,1,4,4,144,Loyal Customers
17029,18,5,1421.3,4,4,4,444,Best Customers
17031,14,4,2393.5,5,4,5,545,Best Customers
17032,239,5,2896.69,1,4,5,145,Loyal Customers
17033,33,1,302.65000000000003,4,2,2,422,Others
17034,45,2,530.9,3,3,3,333,Potential Loyalists
17035,227,2,180.06,1,3,1,131,Others
17036,19,1,176.9,4,2,1,421,Others
17038,51,1,630.77,3,2,3,323,Others
17039,240,1,1954.99,1,2,4,124,At Risk
17040,186,1,13.52,1,2,1,121,At Risk
17041,33,3,583.71,4,4,3,443,Loyal Customers
17043,11,4,858.47,5,4,3,543,Loyal Customers
17044,10,11,11013.82,5,5,5,555,Best Customers
17045,12,2,488.24,5,3,2,532,Potential Loyalists
17046,80,4,1264.05,2,4,4,244,Loyal Customers
17047,67,3,1188.33,3,4,4,344,Loyal Customers
17048,73,4,1146.33,2,4,4,244,Loyal Customers
17049,11,10,4287.5,5,5,5,555,Best Customers
17050,11,5,1462.95,5,4,4,544,Best Customers
17051,82,3,465.6,2,4,2,242,Others
17055,81,1,232.85,2,2,1,221,At Risk
17056,374,1,128.60000000000002,1,2,1,121,At Risk
17057,232,1,288.79,1,2,2,122,At Risk
17059,5,5,2506.54,5,4,5,545,Best Customers
17062,1,4,640.77,5,4,3,543,Loyal Customers
17063,43,6,2177.39,3,5,5,355,Loyal Customers
17065,273,2,194.7,1,3,1,131,Others
17066,362,1,228.34,1,2,1,121,At Risk
17067,360,3,454.54,1,4,2,142,Others
17068,4,27,4594.19,5,5,5,555,Best Customers
17069,9,6,3084.58,5,5,5,555,Best Customers
17070,46,1,133.18,3,2,1,321,Others
17071,17,4,1364.68,4,4,4,444,Best Customers
17072,261,1,273.35,1,2,2,122,At Risk
17074,198,1,203.05,1,2,1,121,At Risk
17075,65,6,1402.51,3,5,4,354,Loyal Customers
17076,28,3,401.66999999999996,4,4,2,442,Potential Loyalists
17077,214,1,306.0,1,2,2,122,At Risk
17080,15,5,669.91,5,4,3,543,Loyal Customers
17081,31,4,660.48,4,4,3,443,Loyal Customers
17082,30,4,2728.18,4,4,5,445,Best Customers
17083,45,6,2644.01,3,5,5,355,Loyal Customers
17084,32,1,2253.22,4,2,5,425,Others
17085,12,23,6276.87,5,5,5,555,Best Customers
17087,373,1,221.53,1,2,1,121,At Risk
17089,22,1,128.45,4,2,1,421,Others
17090,10,6,1105.53,5,5,4,554,Best Customers
17091,3,11,3961.44,5,5,5,555,Best Customers
17092,73,7,3737.38,2,5,5,255,Loyal Customers
17093,228,1,235.88,1,2,1,121,At Risk
17094,59,1,100.2,3,2,1,321,Others
17095,66,4,1248.09,3,4,4,344,Loyal Customers
17096,19,7,2675.8,4,5,5,455,Best Customers
17097,1,2,363.66,5,3,2,532,Potential Loyalists
17098,17,3,591.0699999999999,4,4,3,443,Loyal Customers
17099,169,1,582.17,2,2,3,223,At Risk
17101,30,3,885.3199999999999,4,4,3,443,Loyal Customers
17103,358,1,424.3,1,2,2,122,At Risk
17104,59,1,474.03,3,2,2,322,Others
17106,25,1,481.58,4,2,2,422,Others
17107,33,4,5255.24,4,4,5,445,Best Customers
17108,299,1,174.95,1,2,1,121,At Risk
17109,42,2,410.42,3,3,2,332,Potential Loyalists
17110,156,2,336.59999999999997,2,3,2,232,Others
17111,61,1,227.97,3,2,1,321,Others
17112,138,1,197.57,2,2,1,221,At Risk
17113,210,6,2305.59,1,5,5,155,Loyal Customers
17115,184,4,1923.99,1,4,4,144,Loyal Customers
17116,284,1,389.78,1,2,2,122,At Risk
17121,38,1,314.74,3,2,2,322,Others
17122,24,3,432.18,4,4,2,442,Potential Loyalists
17123,75,2,621.37,2,3,3,233,Others
17126,17,4,1019.48,4,4,4,444,Best Customers
17127,64,5,1155.0300000000002,3,4,4,344,Loyal Customers
17129,156,1,31.85,2,2,1,221,At Risk
17132,88,2,1220.9099999999999,2,3,4,234,Others
17133,110,5,9730.09,2,4,5,245,Loyal Customers
17134,78,1,212.1,2,2,1,221,At Risk
17135,7,4,792.23,5,4,3,543,Loyal Customers
17136,298,1,231.68,1,2,1,121,At Risk
17137,52,6,1099.81,3,5,4,354,Loyal Customers
17138,25,6,4036.77,4,5,5,455,Best Customers
17139,25,13,8915.99,4,5,5,455,Best Customers
17141,54,4,727.58,3,4,3,343,Loyal Customers
17142,40,3,696.25,3,4,3,343,Loyal Customers
17143,53,2,880.97,3,3,3,333,Potential Loyalists
17145,148,4,3120.91,2,4,5,245,Loyal Customers
17146,71,10,5102.86,2,5,5,255,Loyal Customers
17147,88,5,1485.36,2,4,4,244,Loyal Customers
17149,87,1,143.10000000000002,2,2,1,221,At Risk
17150,12,6,1357.95,5,5,4,554,Best Customers
17151,371,1,231.90000000000003,1,2,1,121,At Risk
17152,61,1,327.0,3,2,2,322,Others
17155,163,5,640.76,2,4,3,243,Loyal Customers
17156,127,1,591.87,2,2,3,223,At Risk
17157,116,17,4832.9,2,5,5,255,Loyal Customers
17158,183,2,713.03,1,3,3,133,Others
17159,113,2,560.71,2,3,3,233,Others
17160,10,11,6691.13,5,5,5,555,Best Customers
17161,80,1,856.01,2,2,3,223,At Risk
17163,81,2,406.68,2,3,2,232,Others
17165,17,5,1635.64,4,4,4,444,Best Customers
17167,15,3,867.11,5,4,3,543,Loyal Customers
17168,134,1,400.2,2,2,2,222,At Risk
17169,214,1,320.95,1,2,2,122,At Risk
17170,10,2,178.68,5,3,1,531,Potential Loyalists
17171,297,1,159.68,1,2,1,121,At Risk
17172,66,2,638.81,3,3,3,333,Potential Loyalists
17176,162,2,596.1899999999999,2,3,3,233,Others
17177,141,1,119.5,2,2,1,221,At Risk
17178,367,1,432.96,1,2,2,122,At Risk
17179,18,3,795.47,4,4,3,443,Loyal Customers
17180,58,7,1452.8,3,5,4,354,Loyal Customers
17181,9,2,225.45000000000002,5,3,1,531,Potential Loyalists
17182,58,2,321.3,3,3,2,332,Potential Loyalists
17184,205,2,198.41000000000003,1,3,1,131,Others
17185,227,3,229.46,1,4,1,141,Others
17187,162,1,263.76,2,2,2,222,At Risk
17188,82,6,2118.7000000000003,2,5,4,254,Loyal Customers
17189,196,3,569.88,1,4,3,143,Loyal Customers
17190,39,5,1279.99,3,4,4,344,Loyal Customers
17191,4,11,2726.77,5,5,5,555,Best Customers
17192,172,1,75.28,2,2,1,221,At Risk
17193,22,2,610.74,4,3,3,433,Potential Loyalists
17194,166,1,549.88,2,2,3,223,At Risk
17195,291,1,562.98,1,2,3,123,At Risk
17196,63,1,327.75,3,2,2,322,Others
17198,1,2,521.66,5,3,3,533,Potential Loyalists
17199,218,1,135.04000000000002,1,2,1,121,At Risk
17200,23,4,356.71,4,4,2,442,Potential Loyalists
17201,159,3,842.8199999999999,2,4,3,243,Loyal Customers
17202,56,1,160.65,3,2,1,321,Others
17203,24,4,2004.01,4,4,4,444,Best Customers
17204,10,5,3940.13,5,4,5,545,Best Customers
17205,52,2,615.27,3,3,3,333,Potential Loyalists
17207,288,1,291.77,1,2,2,122,At Risk
17208,31,1,111.15,4,2,1,421,Others
17209,285,3,595.7,1,4,3,143,Loyal Customers
17210,28,1,251.72,4,2,2,422,Others
17211,5,6,1729.43,5,5,4,554,Best Customers
17212,94,2,567.5600000000001,2,3,3,233,Others
17213,2,7,2401.07,5,5,5,555,Best Customers
17215,100,1,186.15,2,2,1,221,At Risk
17216,190,1,63.6,1,2,1,121,At Risk
17217,255,1,96.6,1,2,1,121,At Risk
17218,4,9,2224.96,5,5,5,555,Best Customers
17219,52,1,144.9,3,2,1,321,Others
17220,53,7,1263.86,3,5,4,354,Loyal Customers
17221,227,3,642.14,1,4,3,143,Loyal Customers
17222,113,5,1234.96,2,4,4,244,Loyal Customers
17223,4,2,398.99,5,3,2,532,Potential Loyalists
17224,137,1,100.86,2,2,1,221,At Risk
17225,217,1,131.15,1,2,1,121,At Risk
17226,80,2,501.97999999999996,2,3,3,233,Others
17227,4,7,1081.8600000000001,5,5,4,554,Best Customers
17228,3,7,1269.8899999999999,5,5,4,554,Best Customers
17230,199,10,5750.08,1,5,5,155,Loyal Customers
17231,25,15,3940.08,4,5,5,455,Best Customers
17233,84,2,369.98,2,3,2,232,Others
17235,8,7,1354.82,5,5,4,554,Best Customers
17236,46,6,1013.13,3,5,4,354,Loyal Customers
17237,11,2,679.44,5,3,3,533,Potential Loyalists
17238,7,17,3982.16,5,5,5,555,Best Customers
17239,23,3,806.95,4,4,3,443,Loyal Customers
17240,232,1,130.6,1,2,1,121,At Risk
17241,21,12,2736.64,4,5,5,455,Best Customers
17242,92,3,1754.24,2,4,4,244,Loyal Customers
17243,5,44,11909.93,5,5,5,555,Best Customers
17244,19,4,871.14,4,4,3,443,Loyal Customers
17245,325,1,200.18,1,2,1,121,At Risk
17246,182,2,38.92,1,3,1,131,Others
17248,117,1,181.89000000000001,2,2,1,221,At Risk
17249,64,1,68.03,3,2,1,321,Others
17251,18,2,529.15,4,3,3,433,Potential Loyalists
17254,37,1,198.29,3,2,1,321,Others
17255,26,2,490.21999999999997,4,3,2,432,Potential Loyalists
17256,117,3,258.93,2,4,2,242,Others
17257,72,2,189.78,2,3,1,231,Others
17258,32,2,417.3,4,3,2,432,Potential Loyalists
17259,4,5,1239.11,5,4,4,544,Best Customers
17260,47,1,120.95,3,2,1,321,Others
17261,145,1,221.59,2,2,1,221,At Risk
17262,2,7,1504.26,5,5,4,554,Best Customers
17264,60,1,268.28,3,2,2,322,Others
17266,135,2,205.14,2,3,1,231,Others
17268,81,7,970.25,2,5,3,253,Loyal Customers
17269,21,1,491.81,4,2,2,422,Others
17270,105,2,601.4499999999999,2,3,3,233,Others
17271,372,1,204.3,1,2,1,121,At Risk
17273,60,1,141.12,3,2,1,321,Others
17274,31,1,465.4,4,2,2,422,Others
17275,19,1,114.1,4,2,1,421,Others
17276,38,1,501.24,3,2,3,323,Others
17278,201,1,25.2,1,2,1,121,At Risk
17280,74,1,118.85999999999999,2,2,1,221,At Risk
17281,10,6,797.8499999999999,5,5,3,553,Loyal Customers
17282,92,2,623.08,2,3,3,233,Others
17283,14,1,188.46,5,2,1,521,Others
17284,25,1,911.12,4,2,3,423,Others
17285,264,2,400.44,1,3,2,132,Others
17286,36,2,237.81,4,3,1,431,Potential Loyalists
17287,3,16,3000.5,5,5,5,555,Best Customers
17288,26,4,1050.8,4,4,4,444,Best Customers
17289,12,6,1110.78,5,5,4,554,Best Customers
17290,17,6,914.47,4,5,3,453,Loyal Customers
17292,108,2,271.75,2,3,2,232,Others
17293,30,8,1896.57,4,5,4,454,Best Customers
17294,305,2,467.78999999999996,1,3,2,132,Others
17296,366,1,338.13,1,2,2,122,At Risk
17298,10,3,439.94,5,4,2,542,Potential Loyalists
17299,75,2,336.62,2,3,2,232,Others
17300,26,2,393.64,4,3,2,432,Potential Loyalists
17301,260,1,131.15,1,2,1,121,At Risk
17304,170,1,111.5,2,2,1,221,At Risk
17305,284,1,2135.46,1,2,5,125,At Risk
17306,29,2,1151.04,4,3,4,434,Potential Loyalists
17307,31,11,3999.8900000000003,4,5,5,455,Best Customers
17308,29,2,4511.76,4,3,5,435,Potential Loyalists
17309,17,2,237.64000000000001,4,3,1,431,Potential Loyalists
17310,23,2,1025.1,4,3,4,434,Potential Loyalists
17311,28,4,2181.71,4,4,5,445,Best Customers
17314,29,9,2376.51,4,5,5,455,Best Customers
17315,11,5,3318.35,5,4,5,545,Best Customers
17316,56,1,124.45,3,2,1,321,Others
17318,361,1,157.32999999999998,1,2,1,121,At Risk
17319,305,1,29.1,1,2,1,121,At Risk
17320,4,4,1695.15,5,4,4,544,Best Customers
17321,30,4,1008.05,4,4,4,444,Best Customers
17322,12,5,922.59,5,4,3,543,Loyal Customers
17323,43,5,644.52,3,4,3,343,Loyal Customers
17324,2,9,1311.64,5,5,4,554,Best Customers
17325,46,2,512.77,3,3,3,333,Potential Loyalists
17326,44,2,312.35,3,3,2,332,Potential Loyalists
17327,45,2,152.35,3,3,1,331,Potential Loyalists
17328,309,1,104.7,1,2,1,121,At Risk
17329,367,3,475.42,1,4,2,142,Others
17330,180,2,59.900000000000006,1,3,1,131,Others
17332,164,5,827.77,2,4,3,243,Loyal Customers
17334,42,1,328.13,3,2,2,322,Others
17335,19,2,497.04,4,3,3,433,Potential Loyalists
17336,108,1,81.12,2,2,1,221,At Risk
17338,11,9,5395.79,5,5,5,555,Best Customers
17339,1,2,119.0,5,3,1,531,Potential Loyalists
17340,2,8,9935.93,5,5,5,555,Best Customers
17341,2,3,1006.53,5,4,4,544,Best Customers
17342,15,4,1227.54,5,4,4,544,Best Customers
17343,12,5,1066.3,5,4,4,544,Best Customers
17344,364,1,299.74,1,2,2,122,At Risk
17345,11,6,1066.94,5,5,4,554,Best Customers
17346,9,12,2502.64,5,5,5,555,Best Customers
17348,73,4,1274.39,2,4,4,244,Loyal Customers
17349,16,4,674.16,4,4,3,443,Loyal Customers
17350,30,3,612.381,4,4,3,443,Loyal Customers
17351,63,9,1377.23,3,5,4,354,Loyal Customers
17352,332,1,36.25,1,2,1,121,At Risk
17353,127,2,1502.0,2,3,4,234,Others
17354,64,3,1740.8999999999999,3,4,4,344,Loyal Customers
17355,22,1,273.31,4,2,2,422,Others
17356,190,4,768.25,1,4,3,143,Loyal Customers
17358,12,3,500.2,5,4,3,543,Loyal Customers
17359,284,1,156.6,1,2,1,121,At Risk
17360,21,3,632.27,4,4,3,443,Loyal Customers
17361,312,2,383.59000000000003,1,3,2,132,Others
17362,36,5,711.8100000000001,4,4,3,443,Loyal Customers
17363,31,3,920.46,4,4,3,443,Loyal Customers
17364,12,17,7510.24,5,5,5,555,Best Customers
17365,22,7,3417.13,4,5,5,455,Best Customers
17366,68,2,1077.24,3,3,4,334,Potential Loyalists
17368,11,6,879.42,5,5,3,553,Loyal Customers
17369,91,1,979.1999999999999,2,2,3,223,At Risk
17371,259,3,232.97,1,4,1,141,Others
17372,17,19,2979.28,4,5,5,455,Best Customers
17373,54,3,520.58,3,4,3,343,Loyal Customers
17374,31,1,231.34,4,2,1,421,Others
17375,67,1,260.45,3,2,2,322,Others
17376,40,2,250.44,3,3,2,332,Potential Loyalists
17377,1,60,14169.210000000001,5,5,5,555,Best Customers
17378,10,1,10.95,5,2,1,521,Others
17380,70,3,645.0,3,4,3,343,Loyal Customers
17381,4,12,19726.76,5,5,5,555,Best Customers
17382,71,7,836.88,2,5,3,253,Loyal Customers
17383,89,1,110.69999999999999,2,2,1,221,At Risk
17384,103,1,171.15,2,2,1,221,At Risk
17386,21,1,126.35000000000001,4,2,1,421,Others
17388,56,7,1415.81,3,5,4,354,Loyal Customers
17389,10,27,25381.65,5,5,5,555,Best Customers
17390,56,1,149.3,3,2,1,321,Others
17392,86,1,168.65,2,2,1,221,At Risk
17393,46,2,381.15,3,3,2,332,Potential Loyalists
17395,144,1,97.5,2,2,1,221,At Risk
17396,7,7,1476.3,5,5,4,554,Best Customers
17397,52,1,516.87,3,2,3,323,Others
17400,217,3,2525.44,1,4,5,145,Loyal Customers
17401,177,1,114.85,1,2,1,121,At Risk
17402,5,12,2461.68,5,5,5,555,Best Customers
17403,86,1,118.95,2,2,1,221,At Risk
17404,45,8,15856.3,3,5,5,355,Loyal Customers
17406,2,11,2704.63,5,5,5,555,Best Customers
17407,47,1,552.9,3,2,3,323,Others
17408,136,2,283.44000000000005,2,3,2,232,Others
17409,57,8,7021.66,3,5,5,355,Loyal Customers
17411,22,2,646.44,4,3,3,433,Potential Loyalists
17412,8,10,3159.46,5,5,5,555,Best Customers
17413,40,2,560.14,3,3,3,333,Potential Loyalists
17414,59,4,1471.52,3,4,4,344,Loyal Customers
17416,29,15,10405.03,4,5,5,455,Best Customers
17417,184,1,164.18,1,2,1,121,At Risk
17418,23,1,206.60000000000002,4,2,1,421,Others
17419,3,8,2273.95,5,5,5,555,Best Customers
17420,9,4,485.6,5,4,2,542,Potential Loyalists
17421,22,3,1059.41,4,4,4,444,Best Customers
17422,17,5,1615.39,4,4,4,444,Best Customers
17423,29,1,420.54,4,2,2,422,Others
17426,88,7,3040.51,2,5,5,255,Loyal Customers
17428,4,18,14562.91,5,5,5,555,Best Customers
17429,32,2,832.54,4,3,3,433,Potential Loyalists
17430,1,3,469.40999999999997,5,4,2,542,Potential Loyalists
17432,21,7,1363.23,4,5,4,454,Best Customers
17433,21,1,266.8,4,2,2,422,Others
17435,47,1,331.35,3,2,2,322,Others
17436,44,3,317.76,3,4,2,342,Potential Loyalists
17437,165,1,369.68,2,2,2,222,At Risk
17438,80,4,1034.32,2,4,4,244,Loyal Customers
17439,291,1,325.74,1,2,2,122,At Risk
17440,185,1,137.16,1,2,1,121,At Risk
17441,368,1,293.35,1,2,2,122,At Risk
17442,17,9,2371.74,4,5,5,455,Best Customers
17448,165,41,14448.67,2,5,5,255,Loyal Customers
17449,23,6,2348.94,4,5,5,455,Best Customers
17450,3,7,52422.3,5,5,5,555,Best Customers
17454,98,6,1030.41,2,5,4,254,Loyal Customers
17456,1,2,975.5600000000001,5,3,3,533,Potential Loyalists
17457,15,9,4247.11,5,5,5,555,Best Customers
17458,17,1,213.08,4,2,1,421,Others
17460,8,12,1605.8400000000001,5,5,4,554,Best Customers
17463,196,2,659.4,1,3,3,133,Others
17464,158,2,617.1800000000001,2,3,3,233,Others
17465,61,7,2542.79,3,5,5,355,Loyal Customers
17467,31,1,102.6,4,2,1,421,Others
17468,11,1,57.8,5,2,1,521,Others
17469,36,12,3180.28,4,5,5,455,Best Customers
17470,3,7,1679.8,5,5,4,554,Best Customers
17471,110,1,321.65000000000003,2,2,2,222,At Risk
17472,264,1,224.81,1,2,1,121,At Risk
17473,44,2,607.0,3,3,3,333,Potential Loyalists
17474,235,1,1047.0,1,2,4,124,At Risk
17476,31,2,489.86,4,3,2,432,Potential Loyalists
17477,248,2,1144.3,1,3,4,134,Others
17478,44,2,1272.8,3,3,4,334,Potential Loyalists
17479,268,1,389.26000000000005,1,2,2,122,At Risk
17480,80,1,370.40999999999997,2,2,2,222,At Risk
17482,123,2,775.64,2,3,3,233,Others
17483,50,1,177.69,3,2,1,321,Others
17484,212,2,209.57,1,3,1,131,Others
17487,364,1,160.55,1,2,1,121,At Risk
17488,277,1,336.5,1,2,2,122,At Risk
17490,24,2,658.18,4,3,3,433,Potential Loyalists
17491,3,8,2422.2000000000003,5,5,5,555,Best Customers
17492,114,2,747.85,2,3,3,233,Others
17493,21,1,100.91000000000001,4,2,1,421,Others
17494,137,1,54.699999999999996,2,2,1,221,At Risk
17495,26,1,309.16,4,2,2,422,Others
17496,199,3,1141.84,1,4,4,144,Loyal Customers
17497,26,2,287.25,4,3,2,432,Potential Loyalists
17499,197,1,718.51,1,2,3,123,At Risk
17504,16,9,6493.14,4,5,5,455,Best Customers
17505,186,3,1289.64,1,4,4,144,Loyal Customers
17508,17,7,4191.92,4,5,5,455,Best Customers
17510,56,1,206.07999999999998,3,2,1,321,Others
17511,3,31,84541.17,5,5,5,555,Best Customers
17512,88,8,2542.83,2,5,5,255,Loyal Customers
17513,44,2,645.6,3,3,3,333,Potential Loyalists
17514,305,1,313.35,1,2,2,122,At Risk
17515,30,5,963.49,4,4,3,443,Loyal Customers
17516,14,1,182.62,5,2,1,521,Others
17518,61,2,329.42,3,3,2,332,Potential Loyalists
17519,4,10,3265.45,5,5,5,555,Best Customers
17521,30,2,554.85,4,3,3,433,Potential Loyalists
17524,74,2,394.14,2,3,2,232,Others
17525,33,2,739.2,4,3,3,433,Potential Loyalists
17526,1,9,2970.14,5,5,5,555,Best Customers
17529,246,2,1240.25,1,3,4,134,Others
17530,1,3,725.21,5,4,3,543,Loyal Customers
17531,163,2,970.12,2,3,3,233,Others
17532,21,1,65.34,4,2,1,421,Others
17533,70,1,34.8,3,2,1,321,Others
17534,87,4,1445.47,2,4,4,244,Loyal Customers
17536,56,2,288.33,3,3,2,332,Potential Loyalists
17539,264,3,1161.84,1,4,4,144,Loyal Customers
17540,19,4,1011.7,4,4,4,444,Best Customers
17541,145,1,119.86,2,2,1,221,At Risk
17542,277,2,170.1,1,3,1,131,Others
17543,185,1,120.05,1,2,1,121,At Risk
17544,26,3,944.82,4,4,3,443,Loyal Customers
17545,26,3,767.54,4,4,3,443,Loyal Customers
17547,11,2,727.85,5,3,3,533,Potential Loyalists
17548,14,3,627.96,5,4,3,543,Loyal Customers
17550,33,6,2239.48,4,5,5,455,Best Customers
17552,8,10,2154.88,5,5,5,555,Best Customers
17553,108,3,2270.0,2,4,5,245,Loyal Customers
17555,61,3,565.43,3,4,3,343,Loyal Customers
17556,15,1,142.77,5,2,1,521,Others
17557,368,1,34.0,1,2,1,121,At Risk
17558,29,1,259.17,4,2,2,422,Others
17559,148,1,167.62,2,2,1,221,At Risk
17560,31,4,1040.85,4,4,4,444,Best Customers
17561,26,3,537.9,4,4,3,443,Loyal Customers
17563,214,2,392.38,1,3,2,132,Others
17565,222,1,131.83,1,2,1,121,At Risk
17567,8,2,1024.55,5,3,4,534,Potential Loyalists
17568,269,1,374.45,1,2,2,122,At Risk
17571,178,1,205.23999999999998,1,2,1,121,At Risk
17572,9,7,496.26000000000005,5,5,2,552,Potential Loyalists
